ID,tool,level
228,Deno.js,
228,GitHub,Both
228,GitLab,
228,Facebook Workplace,
228,Slack,Both
228,Microsoft Teams,
228,Microsoft Azure2,
228,Trello,
228,"Google Suite (Docs, Meet, etc)",
228,Stack Overflow for Teams,
228,Jira,
229,C,
229,C#,
229,C++,
229,HTML/CSS,Both
229,Java,Both
229,JavaScript,
229,Kotlin,
229,PHP,Both
229,Python,
229,Ruby,
229,SQL,Both
229,Swift,
229,TypeScript,
229,Android,Both
229,Arduino,
229,AWS,
229,Docker,
229,Google Cloud Platform,Worked with in PAST year
229,Heroku,Worked with in PAST year
229,IBM Cloud or Watson,
229,iOS,
229,Linux,
229,MacOS,
229,Microsoft Azure,
229,Raspberry Pi,
229,Windows,
229,WordPress,
229,Angular,
229,ASP.NET,
229,Django,
229,Express,Worked with in PAST year
229,jQuery,
229,Laravel,Both
229,React.js,
229,Ruby on Rails,
229,Vue.js,
229,Spring,Want to work with NEXT year
229,.NET,
229,.NET Core,
229,Flutter,
229,Node.js,Worked with in PAST year
229,Puppet,
229,React Native,
229,Deno.js,
229,GitHub,Both
229,GitLab,Worked with in PAST year
229,Facebook Workplace,
229,Slack,Worked with in PAST year
229,Microsoft Teams,
229,Microsoft Azure2,
229,Trello,Both
229,"Google Suite (Docs, Meet, etc)",
229,Stack Overflow for Teams,
229,Jira,
230,C,
230,C#,Both
230,C++,
230,HTML/CSS,Both
230,Java,Both
230,JavaScript,Both
230,Kotlin,
230,PHP,Both
230,Python,Both
230,Ruby,
230,SQL,Both
230,Swift,
230,TypeScript,
230,Android,
230,Arduino,
230,AWS,Worked with in PAST year
230,Docker,Want to work with NEXT year
230,Google Cloud Platform,Worked with in PAST year
230,Heroku,Both
230,IBM Cloud or Watson,
230,iOS,
230,Linux,Both
230,MacOS,
230,Microsoft Azure,
230,Raspberry Pi,
230,Windows,Both
230,WordPress,Both
230,Angular,Both
230,ASP.NET,Both
230,Django,Both
230,Express,Both
230,jQuery,
230,Laravel,
230,React.js,Both
230,Ruby on Rails,
230,Vue.js,
230,Spring,Both
230,.NET,Both
230,.NET Core,
230,Flutter,Want to work with NEXT year
230,Node.js,Both
230,Puppet,
230,React Native,
230,Deno.js,
230,GitHub,Both
230,GitLab,Both
230,Facebook Workplace,Both
230,Slack,
230,Microsoft Teams,Want to work with NEXT year
230,Microsoft Azure2,
230,Trello,Want to work with NEXT year
230,"Google Suite (Docs, Meet, etc)",
230,Stack Overflow for Teams,Want to work with NEXT year
230,Jira,Want to work with NEXT year
231,C,Worked with in PAST year
231,C#,Worked with in PAST year
231,C++,Both
231,HTML/CSS,Both
231,Java,Both
231,JavaScript,Both
231,Kotlin,Both
231,PHP,
231,Python,Both
231,Ruby,
231,SQL,Both
231,Swift,
231,TypeScript,Want to work with NEXT year
231,Android,Both
231,Arduino,
231,AWS,
231,Docker,
231,Google Cloud Platform,
231,Heroku,Worked with in PAST year
231,IBM Cloud or Watson,
231,iOS,
231,Linux,
231,MacOS,
231,Microsoft Azure,
231,Raspberry Pi,
231,Windows,Both
231,WordPress,
231,Angular,
231,ASP.NET,
231,Django,Both
231,Express,
231,jQuery,Both
231,Laravel,
231,React.js,Both
231,Ruby on Rails,
231,Vue.js,
231,Spring,
231,.NET,Worked with in PAST year
231,.NET Core,
231,Flutter,
231,Node.js,
231,Puppet,
231,React Native,Both
231,Deno.js,
231,GitHub,Both
231,GitLab,
231,Facebook Workplace,
231,Slack,Both
231,Microsoft Teams,Both
231,Microsoft Azure2,
231,Trello,Both
231,"Google Suite (Docs, Meet, etc)",
231,Stack Overflow for Teams,
231,Jira,
232,C,
232,C#,Worked with in PAST year
232,C++,
232,HTML/CSS,Both
232,Java,
232,JavaScript,Both
232,Kotlin,
232,PHP,
232,Python,
232,Ruby,
232,SQL,Both
232,Swift,
232,TypeScript,
232,Android,
232,Arduino,
232,AWS,
232,Docker,
232,Google Cloud Platform,
232,Heroku,
232,IBM Cloud or Watson,
232,iOS,
232,Linux,
232,MacOS,
232,Microsoft Azure,
232,Raspberry Pi,
232,Windows,
232,WordPress,Worked with in PAST year
232,Angular,
232,ASP.NET,
232,Django,Worked with in PAST year
232,Express,Both
232,jQuery,Both
232,Laravel,
232,React.js,Both
232,Ruby on Rails,
232,Vue.js,
232,Spring,
232,.NET,Worked with in PAST year
232,.NET Core,
232,Flutter,Worked with in PAST year
232,Node.js,Both
232,Puppet,
232,React Native,Want to work with NEXT year
232,Deno.js,
232,GitHub,Both
232,GitLab,
232,Facebook Workplace,
232,Slack,
232,Microsoft Teams,Both
232,Microsoft Azure2,
232,Trello,Both
232,"Google Suite (Docs, Meet, etc)",
232,Stack Overflow for Teams,
232,Jira,
233,C,
233,C#,
233,C++,
233,HTML/CSS,
233,Java,
233,JavaScript,
233,Kotlin,
233,PHP,
233,Python,
233,Ruby,
233,SQL,
233,Swift,
233,TypeScript,
233,Android,Both
233,Arduino,Both
233,AWS,Want to work with NEXT year
233,Docker,Want to work with NEXT year
233,Google Cloud Platform,Want to work with NEXT year
233,Heroku,Both
233,IBM Cloud or Watson,Both
233,iOS,Want to work with NEXT year
233,Linux,Both
233,MacOS,Want to work with NEXT year
233,Microsoft Azure,Want to work with NEXT year
233,Raspberry Pi,Both
233,Windows,Both
233,WordPress,Worked with in PAST year
233,Angular,
233,ASP.NET,
233,Django,Both
233,Express,Both
233,jQuery,Worked with in PAST year
233,Laravel,
233,React.js,Both
233,Ruby on Rails,
233,Vue.js,
233,Spring,
233,.NET,
233,.NET Core,
233,Flutter,Both
233,Node.js,Both
233,Puppet,Want to work with NEXT year
233,React Native,Want to work with NEXT year
233,Deno.js,Want to work with NEXT year
233,GitHub,Both
233,GitLab,Both
233,Facebook Workplace,
233,Slack,Both
233,Microsoft Teams,Both
233,Microsoft Azure2,Want to work with NEXT year
233,Trello,Both
233,"Google Suite (Docs, Meet, etc)",
233,Stack Overflow for Teams,Both
233,Jira,
234,C,
234,C#,Both
234,C++,Worked with in PAST year
234,HTML/CSS,Both
234,Java,
234,JavaScript,
234,Kotlin,
234,PHP,
234,Python,Both
234,Ruby,
234,SQL,
234,Swift,
234,TypeScript,
234,Android,Both
234,Arduino,
234,AWS,
234,Docker,
234,Google Cloud Platform,
234,Heroku,
234,IBM Cloud or Watson,
234,iOS,
234,Linux,
234,MacOS,
234,Microsoft Azure,
234,Raspberry Pi,
234,Windows,Both
234,WordPress,
234,Angular,
234,ASP.NET,Want to work with NEXT year
234,Django,Want to work with NEXT year
234,Express,
234,jQuery,
234,Laravel,
234,React.js,
234,Ruby on Rails,
234,Vue.js,
234,Spring,
234,.NET,
234,.NET Core,
234,Flutter,
234,Node.js,
234,Puppet,
234,React Native,
234,Deno.js,
234,GitHub,
234,GitLab,
234,Facebook Workplace,
234,Slack,
234,Microsoft Teams,
234,Microsoft Azure2,
234,Trello,
234,"Google Suite (Docs, Meet, etc)",
234,Stack Overflow for Teams,
234,Jira,
235,C,
235,C#,
235,C++,Worked with in PAST year
235,HTML/CSS,
235,Java,Want to work with NEXT year
235,JavaScript,
235,Kotlin,
235,PHP,
235,Python,
235,Ruby,
235,SQL,
235,Swift,
235,TypeScript,
235,Android,
235,Arduino,
235,AWS,
235,Docker,
235,Google Cloud Platform,
235,Heroku,
235,IBM Cloud or Watson,
235,iOS,
235,Linux,
235,MacOS,
235,Microsoft Azure,Want to work with NEXT year
235,Raspberry Pi,
235,Windows,
235,WordPress,
235,Angular,
235,ASP.NET,
235,Django,
235,Express,
235,jQuery,
235,Laravel,
235,React.js,Both
235,Ruby on Rails,
235,Vue.js,
235,Spring,
235,.NET,
235,.NET Core,
235,Flutter,Want to work with NEXT year
235,Node.js,
235,Puppet,
235,React Native,
235,Deno.js,
235,GitHub,Both
235,GitLab,
235,Facebook Workplace,
235,Slack,
235,Microsoft Teams,
235,Microsoft Azure2,
235,Trello,
235,"Google Suite (Docs, Meet, etc)",
235,Stack Overflow for Teams,
235,Jira,
236,C,
236,C#,
236,C++,Worked with in PAST year
236,HTML/CSS,Both
236,Java,Worked with in PAST year
236,JavaScript,Both
236,Kotlin,Want to work with NEXT year
236,PHP,Worked with in PAST year
236,Python,Both
236,Ruby,
236,SQL,Both
236,Swift,
236,TypeScript,
236,Android,
236,Arduino,
236,AWS,
236,Docker,
236,Google Cloud Platform,
236,Heroku,Both
236,IBM Cloud or Watson,Want to work with NEXT year
236,iOS,
236,Linux,
236,MacOS,
236,Microsoft Azure,
236,Raspberry Pi,
236,Windows,Both
236,WordPress,Both
236,Angular,
236,ASP.NET,
236,Django,Both
236,Express,Both
236,jQuery,
236,Laravel,
236,React.js,Both
236,Ruby on Rails,
236,Vue.js,
236,Spring,
236,.NET,
236,.NET Core,
236,Flutter,Worked with in PAST year
236,Node.js,
236,Puppet,
236,React Native,
236,Deno.js,
236,GitHub,Both
236,GitLab,
236,Facebook Workplace,
236,Slack,Both
236,Microsoft Teams,
236,Microsoft Azure2,
236,Trello,Both
236,"Google Suite (Docs, Meet, etc)",Both
236,Stack Overflow for Teams,
236,Jira,
237,C,
237,C#,
237,C++,Worked with in PAST year
237,HTML/CSS,Both
237,Java,Both
237,JavaScript,Both
237,Kotlin,Want to work with NEXT year
237,PHP,Both
237,Python,Both
237,Ruby,Want to work with NEXT year
237,SQL,Want to work with NEXT year
237,Swift,Want to work with NEXT year
237,TypeScript,Both
237,Android,Want to work with NEXT year
237,Arduino,Want to work with NEXT year
237,AWS,Want to work with NEXT year
237,Docker,Want to work with NEXT year
237,Google Cloud Platform,Want to work with NEXT year
237,Heroku,Want to work with NEXT year
237,IBM Cloud or Watson,Both
237,iOS,Want to work with NEXT year
237,Linux,Want to work with NEXT year
237,MacOS,Want to work with NEXT year
237,Microsoft Azure,Want to work with NEXT year
237,Raspberry Pi,Want to work with NEXT year
237,Windows,Want to work with NEXT year
237,WordPress,Both
237,Angular,Both
237,ASP.NET,Want to work with NEXT year
237,Django,Want to work with NEXT year
237,Express,Want to work with NEXT year
237,jQuery,Want to work with NEXT year
237,Laravel,Want to work with NEXT year
237,React.js,Want to work with NEXT year
237,Ruby on Rails,Want to work with NEXT year
237,Vue.js,Want to work with NEXT year
237,Spring,Want to work with NEXT year
237,.NET,Want to work with NEXT year
237,.NET Core,Want to work with NEXT year
237,Flutter,Want to work with NEXT year
237,Node.js,Both
237,Puppet,Want to work with NEXT year
237,React Native,Want to work with NEXT year
237,Deno.js,Want to work with NEXT year
237,GitHub,Want to work with NEXT year
237,GitLab,Want to work with NEXT year
237,Facebook Workplace,Want to work with NEXT year
237,Slack,Want to work with NEXT year
237,Microsoft Teams,Want to work with NEXT year
237,Microsoft Azure2,Want to work with NEXT year
237,Trello,Want to work with NEXT year
237,"Google Suite (Docs, Meet, etc)",Want to work with NEXT year
237,Stack Overflow for Teams,Both
237,Jira,Want to work with NEXT year
238,C,
238,C#,
238,C++,Worked with in PAST year
238,HTML/CSS,Both
238,Java,
238,JavaScript,Both
238,Kotlin,
238,PHP,Worked with in PAST year
238,Python,Both
238,Ruby,Worked with in PAST year
238,SQL,Both
238,Swift,
238,TypeScript,Both
238,Android,
238,Arduino,
238,AWS,Worked with in PAST year
238,Docker,
238,Google Cloud Platform,
238,Heroku,Both
238,IBM Cloud or Watson,
238,iOS,
238,Linux,
238,MacOS,
238,Microsoft Azure,Both
238,Raspberry Pi,
238,Windows,Both
238,WordPress,Worked with in PAST year
238,Angular,Both
238,ASP.NET,
238,Django,
238,Express,Both
238,jQuery,Worked with in PAST year
238,Laravel,Worked with in PAST year
238,React.js,Both
238,Ruby on Rails,
238,Vue.js,
238,Spring,
238,.NET,
238,.NET Core,
238,Flutter,
238,Node.js,Both
238,Puppet,
238,React Native,
238,Deno.js,Both
238,GitHub,Both
238,GitLab,
238,Facebook Workplace,
238,Slack,Both
238,Microsoft Teams,
238,Microsoft Azure2,
238,Trello,
238,"Google Suite (Docs, Meet, etc)",Both
238,Stack Overflow for Teams,
238,Jira,
239,C,
239,C#,
239,C++,
239,HTML/CSS,Both
239,Java,
239,JavaScript,Both
239,Kotlin,
239,PHP,
239,Python,
239,Ruby,
239,SQL,
239,Swift,Want to work with NEXT year
239,TypeScript,Want to work with NEXT year
239,Android,
239,Arduino,
239,AWS,Want to work with NEXT year
239,Docker,Want to work with NEXT year
239,Google Cloud Platform,
239,Heroku,Both
239,IBM Cloud or Watson,
239,iOS,Want to work with NEXT year
239,Linux,
239,MacOS,
239,Microsoft Azure,
239,Raspberry Pi,
239,Windows,
239,WordPress,Both
239,Angular,Want to work with NEXT year
239,ASP.NET,
239,Django,
239,Express,Both
239,jQuery,
239,Laravel,
239,React.js,Both
239,Ruby on Rails,
239,Vue.js,Want to work with NEXT year
239,Spring,
239,.NET,
239,.NET Core,
239,Flutter,
239,Node.js,Both
239,Puppet,
239,React Native,Want to work with NEXT year
239,Deno.js,Want to work with NEXT year
239,GitHub,Both
239,GitLab,
239,Facebook Workplace,
239,Slack,Both
239,Microsoft Teams,Want to work with NEXT year
239,Microsoft Azure2,
239,Trello,Want to work with NEXT year
239,"Google Suite (Docs, Meet, etc)",Worked with in PAST year
239,Stack Overflow for Teams,Both
239,Jira,
240,C,
240,C#,
240,C++,Both
240,HTML/CSS,Both
240,Java,
240,JavaScript,Want to work with NEXT year
240,Kotlin,
240,PHP,
240,Python,Want to work with NEXT year
240,Ruby,
240,SQL,
240,Swift,
240,TypeScript,
240,Android,
240,Arduino,
240,AWS,
240,Docker,
240,Google Cloud Platform,
240,Heroku,
240,IBM Cloud or Watson,
240,iOS,
240,Linux,Want to work with NEXT year
240,MacOS,
240,Microsoft Azure,Want to work with NEXT year
240,Raspberry Pi,
240,Windows,
240,WordPress,Both
240,Angular,
240,ASP.NET,
240,Django,Want to work with NEXT year
240,Express,
240,jQuery,
240,Laravel,
240,React.js,
240,Ruby on Rails,
240,Vue.js,
240,Spring,
240,.NET,
240,.NET Core,
240,Flutter,Want to work with NEXT year
240,Node.js,Want to work with NEXT year
240,Puppet,
240,React Native,
240,Deno.js,
240,GitHub,Both
240,GitLab,
240,Facebook Workplace,
240,Slack,Both
240,Microsoft Teams,
240,Microsoft Azure2,Want to work with NEXT year
240,Trello,
240,"Google Suite (Docs, Meet, etc)",Both
240,Stack Overflow for Teams,
240,Jira,
241,C,Want to work with NEXT year
241,C#,Want to work with NEXT year
241,C++,Both
241,HTML/CSS,Both
241,Java,Want to work with NEXT year
241,JavaScript,Both
241,Kotlin,Want to work with NEXT year
241,PHP,Want to work with NEXT year
241,Python,Both
241,Ruby,Want to work with NEXT year
241,SQL,Want to work with NEXT year
241,Swift,Want to work with NEXT year
241,TypeScript,Want to work with NEXT year
241,Android,Want to work with NEXT year
241,Arduino,Want to work with NEXT year
241,AWS,Want to work with NEXT year
241,Docker,Want to work with NEXT year
241,Google Cloud Platform,Want to work with NEXT year
241,Heroku,Want to work with NEXT year
241,IBM Cloud or Watson,Want to work with NEXT year
241,iOS,Want to work with NEXT year
241,Linux,Want to work with NEXT year
241,MacOS,Want to work with NEXT year
241,Microsoft Azure,Want to work with NEXT year
241,Raspberry Pi,Want to work with NEXT year
241,Windows,Want to work with NEXT year
241,WordPress,Want to work with NEXT year
241,Angular,Want to work with NEXT year
241,ASP.NET,Want to work with NEXT year
241,Django,Want to work with NEXT year
241,Express,Both
241,jQuery,Want to work with NEXT year
241,Laravel,Want to work with NEXT year
241,React.js,Both
241,Ruby on Rails,Want to work with NEXT year
241,Vue.js,Want to work with NEXT year
241,Spring,Want to work with NEXT year
241,.NET,Want to work with NEXT year
241,.NET Core,Want to work with NEXT year
241,Flutter,Want to work with NEXT year
241,Node.js,Both
241,Puppet,Want to work with NEXT year
241,React Native,Want to work with NEXT year
241,Deno.js,Want to work with NEXT year
241,GitHub,Both
241,GitLab,Want to work with NEXT year
241,Facebook Workplace,Want to work with NEXT year
241,Slack,Both
241,Microsoft Teams,Both
241,Microsoft Azure2,Want to work with NEXT year
241,Trello,Want to work with NEXT year
241,"Google Suite (Docs, Meet, etc)",Want to work with NEXT year
241,Stack Overflow for Teams,Both
241,Jira,Want to work with NEXT year
242,C,Want to work with NEXT year
242,C#,Want to work with NEXT year
242,C++,Both
242,HTML/CSS,Both
242,Java,Want to work with NEXT year
242,JavaScript,Both
242,Kotlin,Want to work with NEXT year
242,PHP,Want to work with NEXT year
242,Python,Want to work with NEXT year
242,Ruby,Want to work with NEXT year
242,SQL,Want to work with NEXT year
242,Swift,Want to work with NEXT year
242,TypeScript,Both
242,Android,
242,Arduino,
242,AWS,
242,Docker,
242,Google Cloud Platform,
242,Heroku,
242,IBM Cloud or Watson,
242,iOS,
242,Linux,
242,MacOS,
242,Microsoft Azure,
242,Raspberry Pi,
242,Windows,
242,WordPress,Both
242,Angular,Want to work with NEXT year
242,ASP.NET,
242,Django,
242,Express,
242,jQuery,Both
242,Laravel,
242,React.js,Both
242,Ruby on Rails,
242,Vue.js,Both
242,Spring,
242,.NET,
242,.NET Core,
242,Flutter,
242,Node.js,Both
242,Puppet,
242,React Native,Want to work with NEXT year
242,Deno.js,Want to work with NEXT year
242,GitHub,Both
242,GitLab,
242,Facebook Workplace,
242,Slack,Both
242,Microsoft Teams,
242,Microsoft Azure2,
242,Trello,
242,"Google Suite (Docs, Meet, etc)",
242,Stack Overflow for Teams,
242,Jira,
243,C,
243,C#,
243,C++,
243,HTML/CSS,Both
243,Java,
243,JavaScript,Both
243,Kotlin,
243,PHP,
243,Python,Both
243,Ruby,
243,SQL,Want to work with NEXT year
243,Swift,
243,TypeScript,
243,Android,
243,Arduino,
243,AWS,Want to work with NEXT year
243,Docker,Want to work with NEXT year
243,Google Cloud Platform,Both
243,Heroku,Want to work with NEXT year
243,IBM Cloud or Watson,
243,iOS,
243,Linux,Both
243,MacOS,
243,Microsoft Azure,
243,Raspberry Pi,
243,Windows,Both
243,WordPress,
243,Angular,
243,ASP.NET,
243,Django,Both
243,Express,Want to work with NEXT year
243,jQuery,
243,Laravel,
243,React.js,
243,Ruby on Rails,
243,Vue.js,Want to work with NEXT year
243,Spring,
243,.NET,
243,.NET Core,
243,Flutter,Want to work with NEXT year
243,Node.js,Want to work with NEXT year
243,Puppet,
243,React Native,
243,Deno.js,
243,GitHub,Both
243,GitLab,
243,Facebook Workplace,
243,Slack,Both
243,Microsoft Teams,
243,Microsoft Azure2,
243,Trello,
243,"Google Suite (Docs, Meet, etc)",
243,Stack Overflow for Teams,
243,Jira,
244,C,
244,C#,Both
244,C++,
244,HTML/CSS,Both
244,Java,
244,JavaScript,Both
244,Kotlin,
244,PHP,Both
244,Python,Both
244,Ruby,
244,SQL,Both
244,Swift,
244,TypeScript,Want to work with NEXT year
244,Android,Want to work with NEXT year
244,Arduino,
244,AWS,Want to work with NEXT year
244,Docker,
244,Google Cloud Platform,Want to work with NEXT year
244,Heroku,
244,IBM Cloud or Watson,
244,iOS,Want to work with NEXT year
244,Linux,Both
244,MacOS,Want to work with NEXT year
244,Microsoft Azure,Want to work with NEXT year
244,Raspberry Pi,Worked with in PAST year
244,Windows,Both
244,WordPress,Both
244,Angular,
244,ASP.NET,
244,Django,Want to work with NEXT year
244,Express,Want to work with NEXT year
244,jQuery,Both
244,Laravel,Want to work with NEXT year
244,React.js,Want to work with NEXT year
244,Ruby on Rails,
244,Vue.js,
244,Spring,
244,.NET,Both
244,.NET Core,
244,Flutter,Want to work with NEXT year
244,Node.js,Want to work with NEXT year
244,Puppet,
244,React Native,Want to work with NEXT year
244,Deno.js,
244,GitHub,Both
244,GitLab,
244,Facebook Workplace,Want to work with NEXT year
244,Slack,Both
244,Microsoft Teams,
244,Microsoft Azure2,
244,Trello,Worked with in PAST year
244,"Google Suite (Docs, Meet, etc)",
244,Stack Overflow for Teams,
244,Jira,
245,C,
245,C#,Want to work with NEXT year
245,C++,
245,HTML/CSS,Both
245,Java,
245,JavaScript,Both
245,Kotlin,
245,PHP,
245,Python,
245,Ruby,
245,SQL,
245,Swift,
245,TypeScript,Want to work with NEXT year
245,Android,Worked with in PAST year
245,Arduino,
245,AWS,
245,Docker,
245,Google Cloud Platform,
245,Heroku,
245,IBM Cloud or Watson,
245,iOS,
245,Linux,
245,MacOS,
245,Microsoft Azure,
245,Raspberry Pi,
245,Windows,Both
245,WordPress,Both
245,Angular,
245,ASP.NET,
245,Django,
245,Express,
245,jQuery,
245,Laravel,
245,React.js,Worked with in PAST year
245,Ruby on Rails,
245,Vue.js,
245,Spring,
245,.NET,
245,.NET Core,
245,Flutter,
245,Node.js,
245,Puppet,
245,React Native,Both
245,Deno.js,
245,GitHub,Both
245,GitLab,
245,Facebook Workplace,
245,Slack,
245,Microsoft Teams,
245,Microsoft Azure2,
245,Trello,
245,"Google Suite (Docs, Meet, etc)",
245,Stack Overflow for Teams,Both
245,Jira,
246,C,
246,C#,
246,C++,
246,HTML/CSS,
246,Java,
246,JavaScript,Both
246,Kotlin,
246,PHP,
246,Python,Both
246,Ruby,
246,SQL,
246,Swift,
246,TypeScript,Both
246,Android,
246,Arduino,
246,AWS,Both
246,Docker,Both
246,Google Cloud Platform,Both
246,Heroku,
246,IBM Cloud or Watson,
246,iOS,
246,Linux,
246,MacOS,
246,Microsoft Azure,
246,Raspberry Pi,
246,Windows,
246,WordPress,
246,Angular,
246,ASP.NET,
246,Django,
246,Express,Both
246,jQuery,
246,Laravel,Both
246,React.js,Both
246,Ruby on Rails,
246,Vue.js,
246,Spring,
246,.NET,
246,.NET Core,
246,Flutter,Both
246,Node.js,Both
246,Puppet,
246,React Native,Both
246,Deno.js,
246,GitHub,Both
246,GitLab,Both
246,Facebook Workplace,
246,Slack,Both
246,Microsoft Teams,
246,Microsoft Azure2,
246,Trello,Both
246,"Google Suite (Docs, Meet, etc)",Both
246,Stack Overflow for Teams,
246,Jira,
247,C,
247,C#,
247,C++,Want to work with NEXT year
247,HTML/CSS,
247,Java,
247,JavaScript,Both
247,Kotlin,
247,PHP,Want to work with NEXT year
247,Python,Want to work with NEXT year
247,Ruby,
247,SQL,Want to work with NEXT year
247,Swift,
247,TypeScript,
247,Android,Both
247,Arduino,
247,AWS,Want to work with NEXT year
247,Docker,
247,Google Cloud Platform,Want to work with NEXT year
247,Heroku,
247,IBM Cloud or Watson,Want to work with NEXT year
247,iOS,Want to work with NEXT year
247,Linux,
247,MacOS,Want to work with NEXT year
247,Microsoft Azure,Want to work with NEXT year
247,Raspberry Pi,
247,Windows,Want to work with NEXT year
247,WordPress,Both
247,Angular,
247,ASP.NET,
247,Django,
247,Express,
247,jQuery,
247,Laravel,
247,React.js,
247,Ruby on Rails,
247,Vue.js,
247,Spring,
247,.NET,Want to work with NEXT year
247,.NET Core,
247,Flutter,
247,Node.js,Both
247,Puppet,
247,React Native,
247,Deno.js,
247,GitHub,Both
247,GitLab,
247,Facebook Workplace,
247,Slack,Both
247,Microsoft Teams,
247,Microsoft Azure2,
247,Trello,Both
247,"Google Suite (Docs, Meet, etc)",
247,Stack Overflow for Teams,
247,Jira,
248,C,
248,C#,
248,C++,
248,HTML/CSS,Both
248,Java,
248,JavaScript,Both
248,Kotlin,
248,PHP,Want to work with NEXT year
248,Python,
248,Ruby,
248,SQL,
248,Swift,
248,TypeScript,Both
248,Android,Both
248,Arduino,Want to work with NEXT year
248,AWS,Want to work with NEXT year
248,Docker,
248,Google Cloud Platform,
248,Heroku,Both
248,IBM Cloud or Watson,
248,iOS,
248,Linux,Both
248,MacOS,
248,Microsoft Azure,
248,Raspberry Pi,
248,Windows,
248,WordPress,
248,Angular,
248,ASP.NET,Want to work with NEXT year
248,Django,
248,Express,Both
248,jQuery,
248,Laravel,
248,React.js,Both
248,Ruby on Rails,
248,Vue.js,Want to work with NEXT year
248,Spring,
248,.NET,
248,.NET Core,
248,Flutter,Want to work with NEXT year
248,Node.js,Both
248,Puppet,
248,React Native,Want to work with NEXT year
248,Deno.js,
248,GitHub,Both
248,GitLab,
248,Facebook Workplace,
248,Slack,Both
248,Microsoft Teams,
248,Microsoft Azure2,
248,Trello,Both
248,"Google Suite (Docs, Meet, etc)",Both
248,Stack Overflow for Teams,
248,Jira,
249,C,
249,C#,Want to work with NEXT year
249,C++,
249,HTML/CSS,
249,Java,
249,JavaScript,
249,Kotlin,
249,PHP,Want to work with NEXT year
249,Python,
249,Ruby,
249,SQL,
249,Swift,
249,TypeScript,Worked with in PAST year
249,Android,
249,Arduino,
249,AWS,Want to work with NEXT year
249,Docker,Both
249,Google Cloud Platform,Both
249,Heroku,
249,IBM Cloud or Watson,
249,iOS,
249,Linux,
249,MacOS,
249,Microsoft Azure,
249,Raspberry Pi,
249,Windows,
249,WordPress,
249,Angular,Both
249,ASP.NET,
249,Django,
249,Express,
249,jQuery,
249,Laravel,Want to work with NEXT year
249,React.js,
249,Ruby on Rails,
249,Vue.js,
249,Spring,
249,.NET,
249,.NET Core,
249,Flutter,
249,Node.js,
249,Puppet,
249,React Native,Want to work with NEXT year
249,Deno.js,
249,GitHub,Both
249,GitLab,Both
249,Facebook Workplace,
249,Slack,
249,Microsoft Teams,
249,Microsoft Azure2,
249,Trello,
249,"Google Suite (Docs, Meet, etc)",Both
249,Stack Overflow for Teams,
249,Jira,Want to work with NEXT year
250,C,
250,C#,
250,C++,Worked with in PAST year
250,HTML/CSS,Want to work with NEXT year
250,Java,
250,JavaScript,Want to work with NEXT year
250,Kotlin,
250,PHP,Want to work with NEXT year
250,Python,
250,Ruby,
250,SQL,Want to work with NEXT year
250,Swift,
250,TypeScript,Want to work with NEXT year
250,Android,Worked with in PAST year
250,Arduino,
250,AWS,
250,Docker,
250,Google Cloud Platform,
250,Heroku,
250,IBM Cloud or Watson,Want to work with NEXT year
250,iOS,
250,Linux,
250,MacOS,
250,Microsoft Azure,Want to work with NEXT year
250,Raspberry Pi,
250,Windows,Want to work with NEXT year
250,WordPress,Want to work with NEXT year
250,Angular,
250,ASP.NET,Want to work with NEXT year
250,Django,
250,Express,
250,jQuery,
250,Laravel,
250,React.js,
250,Ruby on Rails,
250,Vue.js,
250,Spring,
250,.NET,Worked with in PAST year
250,.NET Core,Both
250,Flutter,
250,Node.js,
250,Puppet,
250,React Native,
250,Deno.js,
250,GitHub,Both
250,GitLab,
250,Facebook Workplace,
250,Slack,
250,Microsoft Teams,Both
250,Microsoft Azure2,Both
250,Trello,
250,"Google Suite (Docs, Meet, etc)",
250,Stack Overflow for Teams,
250,Jira,
251,C,
251,C#,
251,C++,
251,HTML/CSS,Both
251,Java,
251,JavaScript,Both
251,Kotlin,
251,PHP,Both
251,Python,Both
251,Ruby,
251,SQL,
251,Swift,
251,TypeScript,
251,Android,
251,Arduino,
251,AWS,
251,Docker,
251,Google Cloud Platform,
251,Heroku,Worked with in PAST year
251,IBM Cloud or Watson,
251,iOS,
251,Linux,
251,MacOS,
251,Microsoft Azure,
251,Raspberry Pi,
251,Windows,
251,WordPress,
251,Angular,
251,ASP.NET,
251,Django,
251,Express,
251,jQuery,
251,Laravel,Both
251,React.js,Want to work with NEXT year
251,Ruby on Rails,
251,Vue.js,
251,Spring,
251,.NET,
251,.NET Core,
251,Flutter,
251,Node.js,
251,Puppet,
251,React Native,
251,Deno.js,
251,GitHub,Worked with in PAST year
251,GitLab,
251,Facebook Workplace,
251,Slack,Worked with in PAST year
251,Microsoft Teams,
251,Microsoft Azure2,
251,Trello,
251,"Google Suite (Docs, Meet, etc)",
251,Stack Overflow for Teams,
251,Jira,
252,C,
252,C#,
252,C++,
252,HTML/CSS,Both
252,Java,Worked with in PAST year
252,JavaScript,Both
252,Kotlin,
252,PHP,
252,Python,Both
252,Ruby,
252,SQL,Both
252,Swift,
252,TypeScript,
252,Android,Both
252,Arduino,
252,AWS,
252,Docker,
252,Google Cloud Platform,
252,Heroku,
252,IBM Cloud or Watson,
252,iOS,
252,Linux,
252,MacOS,
